Timestamp,Channel,CPU,Event type,Contents,TID,Prio,PID,Source
09:32:47.853 719 143,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 719 362,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 719 493,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 719 677,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 719 810,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 719 989,kernel_3,3,syscall_entry_mmap,"addr=0x0, len=1521, prot=1, flags=1, fd=4, offset=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.853 721 332,kernel_3,3,syscall_exit_mmap,"ret=0x7faf9d7ae000, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.853 750 151,kernel_3,3,syscall_entry_munmap,"addr=140392238080000, len=1521, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:47.853 751 693,kernel_3,3,syscall_exit_munmap,"ret=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:47.853 752 117,kernel_3,3,syscall_entry_close,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.853 752 356,kernel_3,3,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.853 759 792,kernel_3,3,syscall_entry_newlstat,"filename=/usr/share/phoronix-test-suite/pts-core/objects/phodevi/sensors/gpu_temp.php, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 761 464,kernel_3,3,syscall_exit_newlstat,"ret=0, statbuf=140723440902384, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 762 525,kernel_3,3,syscall_entry_open,"filename=/usr/share/phoronix-test-suite/pts-core/objects/phodevi/sensors/gpu_temp.php, flags=0, mode=438, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.853 764 639,kernel_3,3,syscall_exit_open,"ret=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.853 765 037,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 765 236,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 765 709,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 765 844,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 766 055,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 766 193,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 766 362,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 766 494,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 766 696,kernel_3,3,syscall_entry_mmap,"addr=0x0, len=3148, prot=1, flags=1, fd=4, offset=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.853 767 954,kernel_3,3,syscall_exit_mmap,"ret=0x7faf9d7ae000, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.853 842 428,kernel_3,3,syscall_entry_munmap,"addr=140392238080000, len=3148, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:47.853 844 399,kernel_3,3,syscall_exit_munmap,"ret=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:47.853 844 937,kernel_3,3,syscall_entry_close,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.853 845 222,kernel_3,3,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.853 852 990,kernel_3,3,syscall_entry_newlstat,"filename=/usr/share/phoronix-test-suite/pts-core/objects/phodevi/sensors/gpu_usage.php, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 854 806,kernel_3,3,syscall_exit_newlstat,"ret=0, statbuf=140723440902384, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 856 104,kernel_3,3,syscall_entry_open,"filename=/usr/share/phoronix-test-suite/pts-core/objects/phodevi/sensors/gpu_usage.php, flags=0, mode=438, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.853 858 294,kernel_3,3,syscall_exit_open,"ret=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.853 858 723,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 858 913,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 859 449,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 859 589,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 859 818,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 859 955,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 860 129,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 860 266,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 860 487,kernel_3,3,syscall_entry_mmap,"addr=0x0, len=3620, prot=1, flags=1, fd=4, offset=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.853 861 788,kernel_3,3,syscall_exit_mmap,"ret=0x7faf9d7ae000, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.853 957 960,kernel_3,3,syscall_entry_munmap,"addr=140392238080000, len=3620, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:47.853 959 945,kernel_3,3,syscall_exit_munmap,"ret=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:47.853 960 498,kernel_3,3,syscall_entry_close,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.853 960 808,kernel_3,3,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.853 968 722,kernel_3,3,syscall_entry_newlstat,"filename=/usr/share/phoronix-test-suite/pts-core/objects/phodevi/sensors/gpu_voltage.php, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 970 576,kernel_3,3,syscall_exit_newlstat,"ret=0, statbuf=140723440902384, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 971 849,kernel_3,3,syscall_entry_open,"filename=/usr/share/phoronix-test-suite/pts-core/objects/phodevi/sensors/gpu_voltage.php, flags=0, mode=438, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.853 974 044,kernel_3,3,syscall_exit_open,"ret=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.853 974 543,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 974 745,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 975 216,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 975 346,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 975 562,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 975 693,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 975 862,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 975 999,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.853 976 175,kernel_3,3,syscall_entry_mmap,"addr=0x0, len=1812, prot=1, flags=1, fd=4, offset=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.853 977 495,kernel_3,3,syscall_exit_mmap,"ret=0x7faf9d7ae000, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.854 018 789,kernel_3,3,syscall_entry_munmap,"addr=140392238080000, len=1812, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:47.854 020 567,kernel_3,3,syscall_exit_munmap,"ret=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:47.854 021 119,kernel_3,3,syscall_entry_close,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.854 021 405,kernel_3,3,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.854 029 023,kernel_3,3,syscall_entry_newlstat,"filename=/usr/share/phoronix-test-suite/pts-core/objects/phodevi/sensors/hdd_read_speed.php, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 030 797,kernel_3,3,syscall_exit_newlstat,"ret=0, statbuf=140723440902384, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 032 014,kernel_3,3,syscall_entry_open,"filename=/usr/share/phoronix-test-suite/pts-core/objects/phodevi/sensors/hdd_read_speed.php, flags=0, mode=438, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.854 034 175,kernel_3,3,syscall_exit_open,"ret=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.854 034 566,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 034 742,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 035 148,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 035 280,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 035 481,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 035 636,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 035 825,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 035 956,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 036 148,kernel_3,3,syscall_entry_mmap,"addr=0x0, len=2604, prot=1, flags=1, fd=4, offset=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.854 037 356,kernel_3,3,syscall_exit_mmap,"ret=0x7faf9d7ae000, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.854 103 353,kernel_3,3,syscall_entry_munmap,"addr=140392238080000, len=2604, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:47.854 105 235,kernel_3,3,syscall_exit_munmap,"ret=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:47.854 105 837,kernel_3,3,syscall_entry_close,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.854 106 146,kernel_3,3,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.854 114 245,kernel_3,3,syscall_entry_newlstat,"filename=/usr/share/phoronix-test-suite/pts-core/objects/phodevi/sensors/hdd_temp.php, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 116 046,kernel_3,3,syscall_exit_newlstat,"ret=0, statbuf=140723440902384, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 118 600,kernel_3,3,syscall_entry_open,"filename=/usr/share/phoronix-test-suite/pts-core/objects/phodevi/sensors/hdd_temp.php, flags=0, mode=438, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.854 120 784,kernel_3,3,syscall_exit_open,"ret=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.854 121 236,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 121 447,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 121 902,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 122 028,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 122 237,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 122 370,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 122 542,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 122 672,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 122 884,kernel_3,3,syscall_entry_mmap,"addr=0x0, len=2412, prot=1, flags=1, fd=4, offset=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.854 124 168,kernel_3,3,syscall_exit_mmap,"ret=0x7faf9d7ae000, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.854 182 586,kernel_3,3,syscall_entry_munmap,"addr=140392238080000, len=2412, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:47.854 184 516,kernel_3,3,syscall_exit_munmap,"ret=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:47.854 185 026,kernel_3,3,syscall_entry_close,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.854 185 320,kernel_3,3,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.854 193 274,kernel_3,3,syscall_entry_newlstat,"filename=/usr/share/phoronix-test-suite/pts-core/objects/phodevi/sensors/hdd_write_speed.php, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 195 341,kernel_3,3,syscall_exit_newlstat,"ret=0, statbuf=140723440902384, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 196 534,kernel_3,3,syscall_entry_open,"filename=/usr/share/phoronix-test-suite/pts-core/objects/phodevi/sensors/hdd_write_speed.php, flags=0, mode=438, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.854 198 667,kernel_3,3,syscall_exit_open,"ret=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.854 199 092,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 199 287,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 199 673,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 199 814,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 200 027,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 200 165,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 200 348,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 200 490,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 200 710,kernel_3,3,syscall_entry_mmap,"addr=0x0, len=2617, prot=1, flags=1, fd=4, offset=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.854 201 955,kernel_3,3,syscall_exit_mmap,"ret=0x7faf9d7ae000, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.854 230 236,kernel_3,3,syscall_entry_mmap,"addr=0x0, len=266240, prot=3, flags=34, fd=-1, offset=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.854 231 774,kernel_3,3,syscall_exit_mmap,"ret=0x7faf95724000, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.854 266 946,kernel_3,3,syscall_entry_munmap,"addr=140392238080000, len=2617, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:47.854 268 876,kernel_3,3,syscall_exit_munmap,"ret=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[mm/mmap.c:0]
09:32:47.854 269 422,kernel_3,3,syscall_entry_close,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.854 269 728,kernel_3,3,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.854 277 977,kernel_3,3,syscall_entry_newlstat,"filename=/usr/share/phoronix-test-suite/pts-core/objects/phodevi/sensors/memory_usage.php, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 279 923,kernel_3,3,syscall_exit_newlstat,"ret=0, statbuf=140723440902384, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 281 204,kernel_3,3,syscall_entry_open,"filename=/usr/share/phoronix-test-suite/pts-core/objects/phodevi/sensors/memory_usage.php, flags=0, mode=438, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.854 283 362,kernel_3,3,syscall_exit_open,"ret=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/open.c:0]
09:32:47.854 283 762,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 284 005,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 284 412,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 284 546,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 284 765,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 284 895,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 285 096,kernel_3,3,syscall_entry_newfstat,"fd=4, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 285 227,kernel_3,3,syscall_exit_newfstat,"ret=0, statbuf=140392237855792, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[fs/stat.c:0]
09:32:47.854 285 421,kernel_3,3,syscall_entry_mmap,"addr=0x0, len=2792, prot=1, flags=1, fd=4, offset=0, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.854 286 702,kernel_3,3,syscall_exit_mmap,"ret=0x7faf9d7ae000, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,[arch/x86/kernel:0]
09:32:47.854 308 849,kernel_3,3,sched_stat_runtime,"comm=php5, tid=5130, runtime=3999812, vruntime=108814831862093, context.packet_seq_num=0, context.cpu_id=3",5130.0,20.0,5130.0,
